NCBI_Id,GeneID
TRNAL-UAG,-
TRNAR-UCU,-
TRNAR-ACG,-
TRNAF-GAA,-
TRNAS-GGA,-
TRNAL-CAA,-
TRNAP-UGG,-
TRNAW-CCA,-
TRNAT-UGU,-
LOC118473858,-
LOC118473859,-
LOC118473860,-
LOC118473861,-
LOC118473862,-
TRNAC-GCA,-
LOC118473864,-
LOC118473865,-
LOC118473866,-
LOC118473867,-
LOC118473868,-
LOC118473869,-
LOC118473870,-
TRNAC-GCA,-
LOC118473872,-
LOC118473873,-
LOC118473874,-
LOC118473875,-
TRNAN-GUU,-
TRNAM-CAU,-
TRNAP-UGG,-
TRNAD-GUC,-
TRNAE-UUC,-
LOC118473881,-
LOC118473882,-
LOC118473883,-
LOC118473884,-
LOC118473885,-
TRNAC-GCA,-
LOC118473887,-
LOC118473888,-
LOC118473889,-
LOC118473890,-
LOC118473891,-
LOC118473892,-
LOC118473893,-
LOC118473894,-
LOC118473895,-
LOC118473896,-
LOC118473897,-
LOC118473898,-
LOC118473899,-
LOC118473900,-
LOC118473901,-
LOC118473902,-
LOC118473903,-
LOC118473904,-
LOC118473905,-
LOC118473906,-
LOC118473907,-
LOC118473908,-
LOC118473909,-
LOC118473910,-
LOC118473911,-
LOC118473912,-
LOC118473913,-
LOC118473914,-
LOC118473915,-
LOC118473916,-
LOC118473917,-
LOC118473918,-
LOC118473919,-
LOC118473920,-
LOC118473921,-
LOC118473922,-
LOC118473923,-
LOC118473924,-
LOC118473925,-
TRNAM-CAU,-
TRNAY-GUA,-
TRNAD-GUC,-
TRNAS-GGA,-
TRNAF-GAA,-
TRNAG-GCC,-
TRNAS-GCU,-
TRNAS-UGA,-
TRNAM-CAU,-
TRNAC-GCA,-
TRNAR-UCU,-
TRNAS-UGA,-
TRNAT-UGU,-
TRNAS-GCU,-
TRNAG-GCC,-
TRNAT-GGU,-
LOC118473942,-
LOC118473943,-
LOC118473944,-
LOC118473945,-
LOC118473946,-
LOC118473947,-
LOC118473948,-
LOC118473949,-
LOC118473950,-
LOC118473951,-
LOC118473952,-
LOC118473953,-
LOC118473954,-
LOC118473955,-
LOC118473956,-
LOC118473957,-
LOC118473958,-
LOC118473959,-
LOC118473960,-
LOC118473961,-
LOC118473962,-
LOC118473963,-
LOC118473964,-
LOC118473965,-
LOC118473966,-
LOC118473967,-
LOC118473968,-
LOC118473969,-
LOC118473970,-
LOC118473971,-
LOC118473972,-
LOC118473973,-
LOC118473974,-
LOC118473975,-
LOC118473976,-
LOC118473977,-
LOC118473978,-
LOC118473979,-
LOC118473980,-
LOC118473981,-
LOC118473982,-
LOC118473983,-
LOC118473984,-
LOC118473985,-
LOC118473986,-
LOC118473987,-
LOC118473988,-
LOC118473989,-
LOC118473990,-
LOC118473991,-
LOC118473992,-
LOC118473993,-
LOC118473994,-
LOC118473995,-
LOC118473996,-
LOC118473997,-
LOC118473998,-
LOC118473999,-
LOC118474000,-
LOC118474001,-
LOC118474002,-
LOC118474003,-
LOC118474004,-
LOC118474005,-
LOC118474006,-
LOC118474007,-
LOC118474008,-
LOC118474009,-
LOC118474010,-
LOC118474011,-
LOC118474012,-
LOC118474013,-
LOC118474014,-
LOC118474015,-
LOC118474016,-
LOC118474017,-
LOC118474018,-
LOC118474019,-
LOC118474020,-
LOC118474021,-
LOC118474022,-
LOC118474023,-
LOC118474024,-
LOC118474025,-
LOC118474026,-
LOC118474027,-
LOC118474028,-
LOC118474029,-
LOC118474030,-
LOC118474031,-
LOC118474032,-
LOC118474033,-
LOC118474034,-
LOC118474035,-
LOC118474036,-
LOC118474037,-
LOC118474038,-
LOC118474039,-
LOC118474040,-
TRNAC-GCA,-
LOC118474042,-
LOC118474043,-
LOC118474044,-
LOC118474045,-
LOC118474046,-
LOC118474047,-
LOC118474048,-
LOC118474049,-
LOC118474050,-
LOC118474051,-
TRNAE-UUC,-
TRNAD-GUC,-
TRNAP-UGG,-
LOC118474055,-
LOC118474056,-
TRNAS-UGA,-
LOC118474058,-
LOC118474059,-
LOC118474060,-
LOC118474061,-
LOC118474062,-
LOC118474063,-
LOC118474064,-
LOC118474065,-
LOC118474066,-
LOC118474067,-
LOC118474068,-
LOC118474069,-
LOC118474070,-
LOC118474071,-
LOC118474072,-
LOC118474073,-
LOC118474074,-
LOC118474075,-
LOC118474076,-
LOC118474077,-
LOC118474078,-
LOC118474079,-
LOC118474080,-
LOC118474081,-
LOC118474082,-
LOC118474083,-
LOC118474084,-
LOC118474085,-
LOC118474086,-
LOC118474087,-
LOC118474088,-
LOC118474089,-
LOC118474090,-
LOC118474091,-
LOC118474092,-
LOC118474093,-
LOC118474094,-
LOC118474095,-
LOC118474096,-
LOC118474097,-
LOC118474098,-
LOC118474099,-
LOC118474100,-
LOC118474101,-
LOC118474102,-
LOC118474103,-
LOC118474104,-
LOC118474105,-
LOC118474106,-
LOC118474107,-
LOC118474108,-
LOC118474109,-
LOC118474110,-
LOC118474111,-
LOC118474112,-
LOC118474113,-
LOC118474114,-
LOC118474115,-
LOC118474116,-
LOC118474117,-
LOC118474118,-
LOC118474119,-
LOC118474120,-
LOC118474121,-
LOC118474122,-
LOC118474123,-
LOC118474124,-
LOC118474125,-
LOC118474126,-
LOC118474127,-
LOC118474128,-
LOC118474129,-
LOC118474130,-
LOC118474131,-
LOC118474132,-
LOC118474133,-
LOC118474134,-
LOC118474135,-
LOC118474136,-
LOC118474137,-
LOC118474138,-
LOC118474139,-
LOC118474140,-
LOC118474141,-
LOC118474142,-
LOC118474143,-
LOC118474144,-
LOC118474145,-
LOC118474146,-
LOC118474147,-
LOC118474148,-
LOC118474149,-
LOC118474150,-
LOC118474151,-
LOC118474152,-
LOC118474153,-
LOC118474154,-
LOC118474155,-
LOC118474156,-
LOC118474157,-
LOC118474158,-
LOC118474159,-
LOC118474160,-
LOC118474161,-
LOC118474162,-
LOC118474163,-
LOC118474164,-
LOC118474165,-
LOC118474166,-
LOC118474167,-
LOC118474168,-
LOC118474169,-
LOC118474170,-
LOC118474171,-
LOC118474172,-
LOC118474173,-
LOC118474174,-
LOC118474175,-
LOC118474176,-
LOC118474177,-
LOC118474178,-
LOC118474179,-
LOC118474180,-
LOC118474181,-
LOC118474182,-
LOC118474183,-
LOC118474184,-
LOC118474185,-
LOC118474186,-
LOC118474187,-
LOC118474188,-
LOC118474189,-
LOC118474190,-
LOC118474191,-
LOC118474192,-
LOC118474193,-
LOC118474194,-
LOC118474195,-
LOC118474196,-
LOC118474197,-
LOC118474198,-
LOC118474199,-
LOC118474200,-
LOC118474201,-
LOC118474202,-
LOC118474203,-
LOC118474204,-
LOC118474205,-
LOC118474206,-
LOC118474207,-
LOC118474208,-
LOC118474209,-
LOC118474210,-
LOC118474211,-
LOC118474212,-
LOC118474213,-
LOC118474214,-
LOC118474215,-
LOC118474216,-
LOC118474217,-
LOC118474218,-
LOC118474219,-
LOC118474220,-
LOC118474221,-
LOC118474222,-
LOC118474223,-
LOC118474224,-
LOC118474225,-
LOC118474226,-
LOC118474227,-
LOC118474228,-
LOC118474229,-
LOC118474230,-
LOC118474231,-
LOC118474232,-
LOC118474233,-
LOC118474234,-
TRNAS-UGA,-
TRNAC-GCA,-
TRNAS-UGA,-
TRNAL-CAA,-
TRNAL-CAA,-
LOC118474240,-
LOC118474241,-
LOC118474242,-
LOC118474243,-
LOC118474244,-
LOC118474245,-
LOC118474246,-
LOC118474247,-
LOC118474248,-
LOC118474249,-
LOC118474250,-
LOC118474251,-
LOC118474252,-
LOC118474253,-
LOC118474254,-
LOC118474255,-
LOC118474256,-
LOC118474257,-
LOC118474258,-
LOC118474259,-
LOC118474260,-
LOC118474261,-
LOC118474262,-
LOC118474263,-
LOC118474264,-
LOC118474265,-
LOC118474266,-
LOC118474267,-
LOC118474268,-
LOC118474269,-
LOC118474270,-
LOC118474271,-
LOC118474272,-
LOC118474273,-
LOC118474274,-
LOC118474275,-
LOC118474276,-
LOC118474277,-
LOC118474278,-
LOC118474279,-
LOC118474280,-
LOC118474281,-
LOC118474282,-
LOC118474283,-
LOC118474284,-
LOC118474285,-
LOC118474286,-
LOC118474287,-
LOC118474288,-
LOC118474289,-
LOC118474290,-
LOC118474291,-
LOC118474292,-
LOC118474293,-
LOC118474294,-
LOC118474295,-
LOC118474296,-
LOC118474297,-
LOC118474298,-
LOC118474299,-
LOC118474300,-
LOC118474301,-
LOC118474302,-
LOC118474303,-
LOC118474304,-
LOC118474305,-
LOC118474306,-
LOC118474307,-
LOC118474308,-
LOC118474309,-
LOC118474310,-
LOC118474311,-
LOC118474312,-
LOC118474313,-
LOC118474314,-
LOC118474315,-
LOC118474316,-
LOC118474317,-
LOC118474318,-
LOC118474319,-
LOC118474320,-
LOC118474321,-
LOC118474322,-
TRNAS-UGA,-
TRNAL-CAA,-
TRNAR-ACG,-
TRNAR-ACG,-
TRNAL-UAG,-
TRNAL-CAA,-
TRNAG-GCC,-
LOC118474330,-
LOC118474331,-
LOC118474332,-
LOC118474333,-
LOC118474334,-
TRNAW-CCA,-
TRNAR-ACG,-
TRNAL-UAG,-
TRNAN-GUU,-
TRNAL-CAA,-
TRNAP-UGG,-
LOC118474341,-
LOC118474342,-
LOC118474343,-
LOC118474344,-
LOC118474345,-
LOC118474346,-
LOC118474347,-
LOC118474348,-
LOC118474349,-
LOC118474350,-
LOC118474351,-
LOC118474352,-
LOC118474353,-
LOC118474354,-
LOC118474355,-
LOC118474356,-
LOC118474357,-
LOC118474358,-
LOC118474359,-
LOC118474360,-
LOC118474361,-
LOC118474362,-
LOC118474363,-
LOC118474364,-
LOC118474365,-
LOC118474366,-
LOC118474367,-
LOC118474368,-
LOC118474369,-
LOC118474370,-
LOC118474371,-
LOC118474372,-
LOC118474373,-
LOC118474374,-
LOC118474375,-
LOC118474376,-
LOC118474377,-
LOC118474378,-
LOC118474379,-
LOC118474380,-
LOC118474381,-
LOC118474382,-
LOC118474383,-
LOC118474384,-
LOC118474385,-
LOC118474386,-
LOC118474387,-
LOC118474388,-
LOC118474389,-
LOC118474390,-
LOC118474391,-
LOC118474392,-
LOC118474393,-
LOC118474394,-
LOC118474395,-
LOC118474396,-
LOC118474397,-
LOC118474398,-
LOC118474399,-
LOC118474400,-
LOC118474401,-
LOC118474402,-
LOC118474403,-
LOC118474404,-
LOC118474405,-
LOC118474406,-
LOC118474407,-
LOC118474408,-
LOC118474409,-
LOC118474410,-
LOC118474411,-
LOC118474412,-
LOC118474413,-
LOC118474414,-
LOC118474415,-
LOC118474416,-
LOC118474417,-
LOC118474418,-
LOC118474419,-
LOC118474420,-
LOC118474421,-
LOC118474422,-
LOC118474423,-
LOC118474424,-
LOC118474425,-
LOC118474426,-
LOC118474427,-
LOC118474428,-
LOC118474429,-
LOC118474430,-
LOC118474431,-
LOC118474432,-
LOC118474433,-
LOC118474434,-
LOC118474435,-
LOC118474436,-
LOC118474437,-
LOC118474438,-
LOC118474439,-
LOC118474440,-
TRNAP-UGG,-
TRNAK-UUU,-
TRNAY-GUA,-
LOC118474444,-
TRNAL-UAG,-
TRNAN-GUU,-
TRNAW-CCA,-
TRNAP-UGG,-
TRNAR-ACG,-
LOC118474450,-
LOC118474451,-
TRNAY-GUA,-
TRNAM-CAU,-
TRNAN-GUU,-
TRNAF-GAA,-
TRNAE-UUC,-
TRNAD-GUC,-
TRNAK-UUU,-
TRNAP-UGG,-
LOC118474460,-
LOC118474461,-
LOC118474462,-
LOC118474463,-
LOC118474464,-
LOC118474465,-
LOC118474466,-
LOC118474467,-
LOC118474468,-
LOC118474469,-
LOC118474470,-
LOC118474471,-
LOC118474472,-
LOC118474473,-
LOC118474474,-
LOC118474475,-
LOC118474476,-
LOC118474477,-
LOC118474478,-
LOC118474479,-
LOC118474480,-
LOC118474481,-
LOC118474482,-
LOC118474483,-
LOC118474484,-
LOC118474485,-
LOC118474486,-
LOC118474487,-
LOC118474488,-
LOC118474489,-
LOC118474490,-
LOC118474491,-
LOC118474492,-
LOC118474493,-
LOC118474494,-
LOC118474495,-
LOC118474496,-
LOC118474497,-
LOC118474498,-
LOC118474499,-
LOC118474500,-
LOC118474501,-
LOC118474502,-
LOC118474503,-
LOC118474504,-
LOC118474505,-
LOC118474506,-
LOC118474507,-
LOC118474508,-
LOC118474509,-
LOC118474510,-
LOC118474511,-
LOC118474512,-
LOC118474513,-
LOC118474514,-
LOC118474515,-
LOC118474516,-
LOC118474517,-
LOC118474518,-
LOC118474519,-
LOC118474520,-
LOC118474521,-
LOC118474522,-
LOC118474523,-
LOC118474524,-
LOC118474525,-
LOC118474526,-
LOC118474527,-
LOC118474528,-
LOC118474529,-
LOC118474530,-
LOC118474531,-
LOC118474532,-
LOC118474533,-
LOC118474534,-
LOC118474535,-
LOC118474536,-
LOC118474537,-
LOC118474538,-
LOC118474539,-
LOC118474540,-
LOC118474541,-
LOC118474542,-
LOC118474543,-
LOC118474544,-
LOC118474545,-
LOC118474546,-
LOC118474547,-
LOC118474548,-
LOC118474549,-
LOC118474550,-
LOC118474551,-
LOC118474552,-
LOC118474553,-
LOC118474554,-
LOC118474555,-
LOC118474556,-
LOC118474557,-
LOC118474558,-
LOC118474559,-
LOC118474560,-
LOC118474561,-
LOC118474562,-
LOC118474563,-
LOC118474564,-
LOC118474565,-
LOC118474566,-
LOC118474567,-
LOC118474568,-
LOC118474569,-
LOC118474570,-
LOC118474571,-
LOC118474572,-
LOC118474573,-
LOC118474574,-
LOC118474575,-
LOC118474576,-
LOC118474577,-
LOC118474578,-
LOC118474579,-
LOC118474580,-
LOC118474581,-
LOC118474582,-
LOC118474583,-
LOC118474584,-
LOC118474585,-
LOC118474586,-
LOC118474587,-
LOC118474588,-
LOC118474589,-
LOC118474590,-
LOC118474591,-
LOC118474592,-
LOC118474593,-
LOC118474594,-
LOC118474595,-
LOC118474596,-
LOC118474597,-
LOC118474598,-
LOC118474599,-
LOC118474600,-
LOC118474601,-
LOC118474602,-
LOC118474603,-
LOC118474604,-
LOC118474605,-
LOC118474606,-
LOC118474607,-
LOC118474608,-
LOC118474609,-
LOC118474610,-
LOC118474611,-
LOC118474612,-
LOC118474613,-
LOC118474614,-
LOC118474615,-
LOC118474616,-
LOC118474617,-
LOC118474618,-
LOC118474619,-
LOC118474620,-
LOC118474621,-
LOC118474622,-
LOC118474623,-
LOC118474624,-
LOC118474625,-
LOC118474626,-
LOC118474627,-
LOC118474628,-
LOC118474629,-
LOC118474630,-
LOC118474631,-
LOC118474632,-
LOC118474633,-
LOC118474634,-
LOC118474635,-
LOC118474636,-
LOC118474637,-
LOC118474638,-
LOC118474639,-
LOC118474640,-
LOC118474641,-
LOC118474642,-
LOC118474643,-
LOC118474644,-
LOC118474645,-
LOC118474646,-
LOC118474647,-
LOC118474648,-
LOC118474649,-
LOC118474650,-
LOC118474651,-
LOC118474652,-
LOC118474653,-
LOC118474654,-
LOC118474655,-
LOC118474656,-
LOC118474657,-
LOC118474658,-
LOC118474659,-
LOC118474660,-
LOC118474661,-
LOC118474662,-
LOC118474663,-
LOC118474664,-
LOC118474665,-
LOC118474666,-
LOC118474667,-
LOC118474668,-
LOC118474669,-
LOC118474670,-
LOC118474671,-
LOC118474672,-
LOC118474673,-
LOC118474674,-
LOC118474675,-
LOC118474676,-
LOC118474677,-
LOC118474678,-
LOC118474679,-
LOC118474680,-
LOC118474681,-
LOC118474682,-
LOC118474683,-
LOC118474684,-
LOC118474685,-
LOC118474686,-
LOC118474687,-
LOC118474688,-
LOC118474689,-
LOC118474690,-
LOC118474691,-
LOC118474692,-
LOC118474693,-
LOC118474694,-
LOC118474695,-
LOC118474696,-
LOC118474697,-
LOC118474698,-
LOC118474699,-
LOC118474700,-
LOC118474701,-
TRNAD-GUC,-
TRNAM-CAU,-
TRNAN-GUU,-
LOC118474705,-
LOC118474706,-
TRNAC-GCA,-
LOC118474708,-
LOC118474709,-
LOC118474710,-
LOC118474711,-
LOC118474712,-
LOC118474713,-
LOC118474714,-
LOC118474715,-
LOC118474716,-
LOC118474717,-
TRNAN-GUU,-
TRNAR-ACG,-
TRNAF-GAA,-
TRNAL-CAA,-
TRNAP-UGG,-
TRNAW-CCA,-
TRNAR-UCU,-
LOC118474725,-
LOC118474726,-
LOC118474727,-
LOC118474728,-
LOC118474729,-
LOC118474730,-
LOC118474731,-
LOC118474732,-
TRNAC-GCA,-
LOC118474734,-
LOC118474735,-
LOC118474736,-
LOC118474737,-
LOC118474738,-
TRNAR-ACG,-
TRNAR-ACG,-
TRNAS-GCU,-
TRNAS-UGA,-
TRNAL-CAA,-
TRNAG-GCC,-
TRNAL-CAA,-
TRNAL-UAG,-
LOC118474747,-
LOC118474748,-
TRNAS-UGA,-
LOC118474750,-
TRNAP-UGG,-
TRNAN-GUU,-
TRNAF-GAA,-
LOC118474754,-
LOC118474755,-
LOC118474756,-
LOC118474757,-
LOC118474758,-
LOC118474759,-
LOC118474760,-
LOC118474761,-
LOC118474762,-
LOC118474763,-
LOC118474764,-
LOC118474765,-
LOC118474766,-
LOC118474767,-
LOC118474768,-
LOC118474769,-
LOC118474770,-
LOC118474771,-
LOC118474772,-
TRNAN-GUU,-
TRNAR-UCU,-
TRNAS-GGA,-
TRNAF-GAA,-
TRNAR-ACG,-
TRNAN-GUU,-
TRNAR-ACG,-
TRNAF-GAA,-
TRNAS-GGA,-
TRNAR-UCU,-
TRNAT-UGU,-
TRNAL-CAA,-
TRNAW-CCA,-
TRNAP-UGG,-
TRNAL-CAA,-
TRNAN-GUU,-
TRNAR-ACG,-
TRNAP-UGG,-
TRNAW-CCA,-
TRNAT-UGU,-
LOC118474793,-
LOC118474794,-
LOC118474795,-
LOC118474796,-
LOC118474797,-
LOC118474798,-
LOC118474799,-
LOC118474800,-
LOC118474801,-
LOC118474802,-
LOC118474803,-
LOC118474804,-
LOC118474805,-
LOC118474806,-
LOC118474807,-
LOC118474808,-
LOC118474809,-
LOC118474810,-
LOC118474811,-
LOC118474812,-
LOC118474813,-
LOC118474814,-
LOC118474815,-
LOC118474816,-
TRNAC-GCA,-
LOC118474818,-
LOC118474819,-
LOC118474820,-
LOC118474821,-
LOC118474822,-
LOC118474823,-
LOC118474824,-
LOC118474825,-
TRNAP-UGG,-
TRNAS-UGA,-
TRNAS-GCU,-
TRNAF-GAA,-
TRNAS-GGA,-
TRNAD-GUC,-
TRNAY-GUA,-
TRNAT-GGU,-
TRNAW-CCA,-
TRNAT-UGU,-
TRNAR-UCU,-
TRNAC-GCA,-
LOC118474838,-
LOC118474839,-
LOC118474840,-
LOC118474841,-
LOC118474842,-
LOC118474843,-
LOC118474844,-
LOC118474845,-
LOC118474846,-
LOC118474847,-
LOC118474848,-
LOC118474849,-
LOC118474850,-
LOC118474851,-
LOC118474852,-
LOC118474853,-
LOC118474854,-
TRNAP-UGG,-
TRNAS-UGA,-
TRNAS-GCU,-
TRNAR-ACG,-
TRNAN-GUU,-
TRNAL-CAA,-
TRNAP-UGG,-
TRNAW-CCA,-
TRNAT-UGU,-
TRNAR-UCU,-
TRNAF-GAA,-
TRNAW-CCA,-
TRNAS-GGA,-
TRNAD-GUC,-
TRNAY-GUA,-
TRNAT-GGU,-
TRNAG-GCC,-
TRNAL-CAA,-
TRNAN-GUU,-
TRNAL-UAG,-
TRNAR-ACG,-
TRNAF-GAA,-
TRNAT-UGU,-
TRNAS-GGA,-
TRNAC-GCA,-
TRNAM-CAU,-
LOC118474881,-
LOC118474882,-
LOC118474883,-
LOC118474884,-
LOC118474885,-
TRNAN-GUU,-
TRNAL-CAA,-
TRNAL-UAG,-
TRNAR-ACG,-
TRNAS-UGA,-
LOC118474891,-
LOC118474892,-
LOC118474893,-
LOC118474894,-
LOC118474895,-
LOC118474896,-
LOC118474897,-
LOC118474898,-
LOC118474899,-
LOC118474900,-
LOC118474901,-
LOC118474902,-
LOC118474903,-
LOC118474904,-
LOC118474905,-
LOC118474906,-
LOC118474907,-
LOC118474908,-
LOC118474909,-
LOC118474910,-
LOC118474911,-
LOC118474912,-
LOC118474913,-
LOC118474914,-
LOC118474915,-
LOC118474916,-
LOC118474917,-
LOC118474918,-
LOC118474919,-
LOC118474920,-
LOC118474921,-
LOC118474922,-
LOC118474923,-
LOC118474924,-
LOC118474925,-
LOC118474926,-
LOC118474927,-
LOC118474928,-
LOC118474929,-
LOC118474930,-
LOC118474931,-
LOC118474932,-
LOC118474933,-
LOC118474934,-
LOC118474935,-
LOC118474936,-
LOC118474937,-
LOC118474938,-
LOC118474939,-
LOC118474940,-
LOC118474941,-
LOC118474942,-
LOC118474943,-
LOC118474944,-
LOC118474945,-
LOC118474946,-
LOC118474947,-
LOC118474948,-
LOC118474949,-
LOC118474950,-
LOC118474951,-
LOC118474952,-
LOC118474953,-
LOC118474954,-
LOC118474955,-
TRNAF-GAA,-
TRNAD-GUC,-
TRNAE-UUC,-
TRNAD-GUC,-
TRNAE-UUC,-
TRNAP-UGG,-
TRNAK-UUU,-
TRNAF-GAA,-
TRNAP-UGG,-
LOC118474965,-
LOC118474966,-
LOC118474967,-
LOC118474968,-
LOC118474969,-
LOC118474970,-
LOC118474971,-
LOC118474972,-
LOC118474973,-
LOC118474974,-
LOC118474975,-
LOC118474976,-
LOC118474977,-
LOC118474978,-
LOC118474979,-
LOC118474980,-
LOC118474981,-
LOC118474982,-
LOC118474983,-
LOC118474984,-
LOC118474985,-
LOC118474986,-
LOC118474987,-
LOC118474988,-
LOC118474989,-
LOC118474990,-
LOC118474991,-
LOC118474992,-
LOC118474993,-
LOC118474994,-
LOC118474995,-
LOC118474996,-
LOC118474997,-
LOC118474998,-
LOC118474999,-
LOC118475000,-
LOC118475001,-
LOC118475002,-
LOC118475003,-
LOC118475004,-
LOC118475005,-
LOC118475006,-
LOC118475007,-
LOC118475008,-
LOC118475009,-
LOC118475010,-
LOC118475011,-
LOC118475012,-
LOC118475013,-
LOC118475014,-
LOC118475015,-
LOC118475016,-
LOC118475017,-
TRNAR-ACG,-
TRNAL-UAG,-
TRNAW-CCA,-
TRNAP-UGG,-
TRNAL-CAA,-
TRNAN-GUU,-
LOC118475024,-
TRNAN-GUU,-
TRNAD-GUC,-
LOC118475027,-
LOC118475028,-
LOC118475029,-
LOC118475030,-
LOC118475031,-
LOC118475032,-
LOC118475033,-
LOC118475034,-
TRNAR-ACG,-
TRNAL-CAA,-
TRNAN-GUU,-
TRNAR-ACG,-
TRNAL-UAG,-
TRNAN-GUU,-
TRNAW-CCA,-
TRNAP-UGG,-
LOC118475043,-
LOC118475044,-
LOC118475045,-
LOC118475046,-
LOC118475047,-
LOC118475048,-
LOC118475049,-
LOC118475050,-
LOC118475051,-
LOC118475052,-
LOC118475053,-
LOC118475054,-
LOC118475055,-
LOC118475056,-
LOC118475057,-
LOC118475058,-
LOC118475059,-
LOC118475060,-
LOC118475061,-
LOC118475062,-
LOC118475063,-
LOC118475064,-
LOC118475065,-
LOC118475066,-
TRNAR-UCU,-
TRNAT-GGU,-
TRNAG-GCC,-
TRNAL-CAA,-
TRNAC-GCA,-
TRNAS-UGA,-
TRNAS-GCU,-
TRNAD-GUC,-
LOC118475075,-
LOC118475076,-
LOC118475077,-
LOC118475078,-
LOC118475079,-
LOC118475080,-
TRNAN-GUU,-
TRNAL-CAA,-
TRNAL-CAA,-
TRNAL-UAG,-
TRNAR-ACG,-
LOC118475086,-
LOC118475087,-
LOC118475088,-
LOC118475089,-
LOC118475090,-
LOC118475091,-
LOC118475092,-
LOC118475093,-
LOC118475094,-
LOC118475095,-
LOC118475096,-
LOC118475097,-
LOC118475098,-
LOC118475099,-
LOC118475100,-
LOC118475101,-
LOC118475102,-
LOC118475103,-
LOC118475104,-
LOC118475105,-
LOC118475106,-
TRNAC-GCA,-
LOC118475108,-
LOC118475109,-
LOC118475110,-
LOC118475111,-
LOC118475112,-
LOC118475113,-
LOC118475114,-
LOC118475115,-
LOC118475116,-
LOC118475117,-
LOC118475118,-
LOC118475119,-
LOC118475120,-
LOC118475121,-
LOC118475122,-
LOC118475123,-
LOC118475124,-
LOC118475125,-
LOC118475126,-
LOC118475127,-
LOC118475128,-
LOC118475129,-
LOC118475130,-
LOC118475131,-
LOC118475132,-
LOC118475133,-
LOC118475134,-
LOC118475135,-
LOC118475136,-
LOC118475137,-
LOC118475138,-
LOC118475139,-
LOC118475140,-
LOC118475141,-
LOC118475142,-
LOC118475143,-
LOC118475144,-
LOC118475145,-
LOC118475146,-
LOC118475147,-
LOC118475148,-
LOC118475149,-
LOC118475150,-
LOC118475151,-
LOC118475152,-
LOC118475153,-
LOC118475154,-
LOC118475155,-
LOC118475156,-
LOC118475157,-
LOC118475158,-
LOC118475159,-
LOC118475160,-
LOC118475161,-
LOC118475162,-
LOC118475163,-
LOC118475164,-
LOC118475165,-
LOC118475166,-
LOC118475167,-
LOC118475168,-
LOC118475169,-
LOC118475170,-
LOC118475171,-
LOC118475172,-
LOC118475173,-
LOC118475174,-
LOC118475175,-
LOC118475176,-
LOC118475177,-
LOC118475178,-
LOC118475179,-
LOC118475180,-
LOC118475181,-
LOC118475182,-
LOC118475183,-
LOC118475184,-
LOC118475185,-
LOC118475186,-
LOC118475187,-
LOC118475188,-
LOC118475189,-
LOC118475190,-
LOC118475191,-
LOC118475192,-
LOC118475193,-
LOC118475194,-
LOC118475195,-
LOC118475196,-
LOC118475197,-
LOC118475198,-
LOC118475199,-
LOC118475200,-
LOC118475201,-
LOC118475202,-
LOC118475203,-
LOC118475204,-
LOC118475205,-
LOC118475206,-
LOC118475207,-
LOC118475208,-
LOC118475209,-
LOC118475210,-
LOC118475211,-
LOC118475212,-
LOC118475213,-
LOC118475214,-
LOC118475215,-
LOC118475216,-
LOC118475217,-
LOC118475218,-
LOC118475219,-
LOC118475220,-
LOC118475221,-
LOC118475222,-
LOC118475223,-
LOC118475224,-
LOC118475225,-
LOC118475226,-
LOC118475227,-
LOC118475228,-
LOC118475229,-
LOC118475230,-
LOC118475231,-
LOC118475232,-
LOC118475233,-
LOC118475234,-
LOC118475235,-
LOC118475236,-
LOC118475237,-
LOC118475238,-
LOC118475239,-
LOC118475240,-
LOC118475241,-
LOC118475242,-
LOC118475243,-
LOC118475244,-
LOC118475245,-
LOC118475246,-
LOC118475247,-
LOC118475248,-
LOC118475249,-
LOC118475250,-
LOC118475251,-
LOC118475252,-
LOC118475253,-
LOC118475254,-
LOC118475255,-
LOC118475256,-
LOC118475257,-
LOC118475258,-
LOC118475259,-
LOC118475260,-
LOC118475261,-
LOC118475262,-
LOC118475263,-
LOC118475264,-
LOC118475265,-
LOC118475266,-
LOC118475267,-
LOC118475268,-
LOC118475269,-
LOC118475270,-
LOC118475271,-
LOC118475272,-
LOC118475273,-
LOC118475274,-
LOC118475275,-
LOC118475276,-
LOC118475277,-
LOC118475278,-
LOC118475279,-
LOC118475280,-
LOC118475281,-
LOC118475282,-
LOC118475283,-
LOC118475284,-
LOC118475285,-
LOC118475286,-
LOC118475287,-
LOC118475288,-
LOC118475289,-
LOC118475290,-
LOC118475291,-
LOC118475292,-
LOC118475293,-
LOC118475294,-
LOC118475295,-
LOC118475296,-
LOC118475297,-
LOC118475298,-
LOC118475299,-
LOC118475300,-
LOC118475301,-
LOC118475302,-
LOC118475303,-
LOC118475304,-
LOC118475305,-
LOC118475306,-
LOC118475307,-
LOC118475308,-
LOC118475309,-
LOC118475310,-
LOC118475311,-
LOC118475312,-
LOC118475313,-
LOC118475314,-
LOC118475315,-
LOC118475316,-
LOC118475317,-
LOC118475318,-
LOC118475319,-
LOC118475320,-
LOC118475321,-
LOC118475322,-
LOC118475323,-
LOC118475324,-
LOC118475325,-
LOC118475326,-
LOC118475327,-
LOC118475328,-
LOC118475329,-
LOC118475330,-
LOC118475331,-
LOC118475332,-
LOC118475333,-
LOC118475334,-
LOC118475335,-
